60.0000	240.0000
71.5000	226.5000
85.5000	217.5000
102.5000	210.5000
119.5000	204.5000
137.5000	200.5000
159.5000	200.5000
179.5000	206.5000
196.5000	216.5000
213.5000	229.5000
473.5000	243.5000
486.5000	231.5000
498.5000	218.5000
514.5000	207.5000
537.5000	198.5000
558.5000	198.5000
581.5000	201.5000
601.5000	212.5000
620.5000	223.5000
156.5000	227.5000
542.5000	227.5000
